transport,port,port_label,packet_count,byte_count,packet_fraction,byte_fraction
UDP,7539,UDP/7539,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7540,UDP/7540,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7541,UDP/7541,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7542,UDP/7542,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7543,UDP/7543,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7544,UDP/7544,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7545,UDP/7545,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7546,UDP/7546,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7547,UDP/7547,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7548,UDP/7548,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7549,UDP/7549,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7550,UDP/7550,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7551,UDP/7551,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7552,UDP/7552,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7553,UDP/7553,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7554,UDP/7554,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7555,UDP/7555,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7556,UDP/7556,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7557,UDP/7557,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7558,UDP/7558,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7559,UDP/7559,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7560,UDP/7560,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7561,UDP/7561,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7562,UDP/7562,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7563,UDP/7563,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7564,UDP/7564,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7565,UDP/7565,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7566,UDP/7566,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7567,UDP/7567,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7568,UDP/7568,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7569,UDP/7569,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7570,UDP/7570,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7571,UDP/7571,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7572,UDP/7572,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7573,UDP/7573,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7574,UDP/7574,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7575,UDP/7575,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7576,UDP/7576,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7577,UDP/7577,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7578,UDP/7578,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7579,UDP/7579,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7580,UDP/7580,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7581,UDP/7581,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7582,UDP/7582,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7583,UDP/7583,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7584,UDP/7584,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7585,UDP/7585,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7586,UDP/7586,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7587,UDP/7587,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7588,UDP/7588,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7589,UDP/7589,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7590,UDP/7590,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7591,UDP/7591,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7592,UDP/7592,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7593,UDP/7593,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7594,UDP/7594,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7595,UDP/7595,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7596,UDP/7596,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7597,UDP/7597,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7598,UDP/7598,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7599,UDP/7599,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7600,UDP/7600,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7601,UDP/7601,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7602,UDP/7602,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7603,UDP/7603,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7604,UDP/7604,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7605,UDP/7605,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7606,UDP/7606,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7607,UDP/7607,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7608,UDP/7608,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7609,UDP/7609,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7610,UDP/7610,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7611,UDP/7611,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7612,UDP/7612,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7613,UDP/7613,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7614,UDP/7614,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7615,UDP/7615,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7616,UDP/7616,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7617,UDP/7617,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7618,UDP/7618,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7619,UDP/7619,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7620,UDP/7620,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7621,UDP/7621,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7622,UDP/7622,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7623,UDP/7623,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7624,UDP/7624,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7625,UDP/7625,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7626,UDP/7626,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7627,UDP/7627,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7628,UDP/7628,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7629,UDP/7629,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7630,UDP/7630,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7631,UDP/7631,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7632,UDP/7632,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7633,UDP/7633,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7634,UDP/7634,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7635,UDP/7635,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7636,UDP/7636,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7637,UDP/7637,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7638,UDP/7638,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7639,UDP/7639,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7640,UDP/7640,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7641,UDP/7641,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7642,UDP/7642,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7643,UDP/7643,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7644,UDP/7644,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7645,UDP/7645,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7646,UDP/7646,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7647,UDP/7647,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7648,UDP/7648,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7649,UDP/7649,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7650,UDP/7650,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7651,UDP/7651,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7652,UDP/7652,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7653,UDP/7653,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7654,UDP/7654,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7655,UDP/7655,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7656,UDP/7656,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7657,UDP/7657,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7658,UDP/7658,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7659,UDP/7659,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7660,UDP/7660,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7661,UDP/7661,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7662,UDP/7662,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7663,UDP/7663,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7664,UDP/7664,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7665,UDP/7665,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7666,UDP/7666,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7667,UDP/7667,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7668,UDP/7668,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7669,UDP/7669,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7670,UDP/7670,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7671,UDP/7671,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7672,UDP/7672,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7673,UDP/7673,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7674,UDP/7674,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7675,UDP/7675,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7676,UDP/7676,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7677,UDP/7677,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7678,UDP/7678,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7679,UDP/7679,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7680,UDP/7680,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7681,UDP/7681,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7682,UDP/7682,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7683,UDP/7683,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7684,UDP/7684,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7685,UDP/7685,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7686,UDP/7686,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7687,UDP/7687,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7688,UDP/7688,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7689,UDP/7689,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7690,UDP/7690,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7691,UDP/7691,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7692,UDP/7692,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7693,UDP/7693,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7694,UDP/7694,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7695,UDP/7695,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7696,UDP/7696,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7697,UDP/7697,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7698,UDP/7698,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7699,UDP/7699,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7700,UDP/7700,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7701,UDP/7701,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7702,UDP/7702,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7703,UDP/7703,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7704,UDP/7704,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7705,UDP/7705,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7706,UDP/7706,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7707,UDP/7707,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7708,UDP/7708,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7709,UDP/7709,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7710,UDP/7710,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7711,UDP/7711,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7712,UDP/7712,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7713,UDP/7713,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7714,UDP/7714,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7715,UDP/7715,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7716,UDP/7716,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7717,UDP/7717,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7718,UDP/7718,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7719,UDP/7719,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7720,UDP/7720,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7721,UDP/7721,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7722,UDP/7722,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7723,UDP/7723,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7724,UDP/7724,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7725,UDP/7725,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7726,UDP/7726,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7727,UDP/7727,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7728,UDP/7728,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7729,UDP/7729,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7730,UDP/7730,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7731,UDP/7731,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7732,UDP/7732,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7733,UDP/7733,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7734,UDP/7734,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7735,UDP/7735,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7736,UDP/7736,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7737,UDP/7737,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7738,UDP/7738,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7739,UDP/7739,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7740,UDP/7740,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7741,UDP/7741,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7742,UDP/7742,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7743,UDP/7743,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7744,UDP/7744,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7745,UDP/7745,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7746,UDP/7746,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7747,UDP/7747,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7748,UDP/7748,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7749,UDP/7749,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7750,UDP/7750,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7751,UDP/7751,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7752,UDP/7752,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7753,UDP/7753,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7754,UDP/7754,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7755,UDP/7755,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7756,UDP/7756,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7757,UDP/7757,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7758,UDP/7758,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7759,UDP/7759,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7760,UDP/7760,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7761,UDP/7761,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7762,UDP/7762,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7763,UDP/7763,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7764,UDP/7764,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7765,UDP/7765,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7766,UDP/7766,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7767,UDP/7767,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7768,UDP/7768,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7769,UDP/7769,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7770,UDP/7770,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7771,UDP/7771,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7772,UDP/7772,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7773,UDP/7773,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7774,UDP/7774,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7775,UDP/7775,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7776,UDP/7776,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7777,UDP/7777,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7778,UDP/7778,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7779,UDP/7779,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7780,UDP/7780,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7781,UDP/7781,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7782,UDP/7782,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7783,UDP/7783,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7784,UDP/7784,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7785,UDP/7785,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7786,UDP/7786,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7787,UDP/7787,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7788,UDP/7788,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7789,UDP/7789,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7790,UDP/7790,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7791,UDP/7791,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7792,UDP/7792,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7793,UDP/7793,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7794,UDP/7794,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7795,UDP/7795,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7796,UDP/7796,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7797,UDP/7797,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7798,UDP/7798,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7799,UDP/7799,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7800,UDP/7800,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7801,UDP/7801,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7802,UDP/7802,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7803,UDP/7803,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7804,UDP/7804,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7805,UDP/7805,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7806,UDP/7806,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7807,UDP/7807,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7808,UDP/7808,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7809,UDP/7809,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7810,UDP/7810,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7811,UDP/7811,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7812,UDP/7812,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7813,UDP/7813,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7814,UDP/7814,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7815,UDP/7815,380,18240,5.664465657046817e-07,1.2543292380239015e-07
