level,campaign_second,epoch_second,packet_count,byte_count,pps,Bps
L1,65192,1782966487,2,142,2,142
L1,65193,1782966488,2,142,2,142
L1,65194,1782966489,2,142,2,142
L1,65195,1782966490,2,142,2,142
L1,65196,1782966491,2,142,2,142
L1,65197,1782966492,2,142,2,142
L1,65198,1782966493,2,142,2,142
L1,65199,1782966494,2,142,2,142
L1,65202,1782966497,2,142,2,142
L1,65203,1782966498,2,142,2,142
L1,65204,1782966499,2,142,2,142
L1,65205,1782966500,2,142,2,142
L1,65206,1782966501,2,142,2,142
L1,65207,1782966502,2,142,2,142
L1,65208,1782966503,2,142,2,142
L1,65209,1782966504,2,142,2,142
L1,65210,1782966505,2,142,2,142
L1,65211,1782966506,2,142,2,142
L1,65212,1782966507,2,142,2,142
L1,65213,1782966508,102,6842,102,6842
L1,65214,1782966509,2,142,2,142
L1,65215,1782966510,52,3492,52,3492
L1,65216,1782966511,2,142,2,142
L1,65217,1782966512,52,3492,52,3492
L1,65218,1782966513,52,3492,52,3492
L1,65219,1782966514,102,6842,102,6842
L1,65220,1782966515,58,3892,58,3892
L1,65221,1782966516,2,142,2,142
L1,65222,1782966517,2,142,2,142
L1,65223,1782966518,2,142,2,142
L1,65224,1782966519,2,142,2,142
L1,65225,1782966520,2,142,2,142
L1,65226,1782966521,2,142,2,142
L1,65227,1782966522,2,142,2,142
L1,65228,1782966523,2,142,2,142
L1,65229,1782966524,2,142,2,142
L1,65230,1782966525,2,142,2,142
L1,65231,1782966526,2,142,2,142
L1,65232,1782966527,2,142,2,142
L1,65233,1782966528,2,142,2,142
L1,65234,1782966529,2,142,2,142
L1,65235,1782966530,2,142,2,142
L1,65236,1782966531,2,142,2,142
L1,65237,1782966532,2,142,2,142
L1,65238,1782966533,2,142,2,142
L1,65239,1782966534,2,142,2,142
L1,65240,1782966535,2,142,2,142
L1,65241,1782966536,1,71,1,71
L1,65937,1782967232,60,4602,60,4602
L1,65938,1782967233,60,4602,60,4602
L1,65939,1782967234,60,4602,60,4602
L1,65940,1782967235,60,4602,60,4602
L1,65941,1782967236,60,4602,60,4602
L1,65942,1782967237,60,4602,60,4602
L1,65943,1782967238,60,4602,60,4602
L1,65944,1782967239,60,4602,60,4602
L1,65945,1782967240,60,4602,60,4602
L1,65946,1782967241,60,4602,60,4602
L1,65947,1782967242,62,4746,62,4746
L1,65948,1782967243,7621,586488,7621,586488
L1,65949,1782967244,60,4602,60,4602
L1,65950,1782967245,60,4602,60,4602
L1,65951,1782967246,60,4602,60,4602
L1,65952,1782967247,61,4674,61,4674
L1,65953,1782967248,59,4530,59,4530
L1,65954,1782967249,63,4818,63,4818
L1,65955,1782967250,61,4674,61,4674
L1,65956,1782967251,60,4602,60,4602
L1,65957,1782967252,60,4602,60,4602
L1,65958,1782967253,61,4674,61,4674
L1,65959,1782967254,60,4602,60,4602
L1,65960,1782967255,60,4602,60,4602
L1,65961,1782967256,60,4602,60,4602
L1,65962,1782967257,60,4602,60,4602
L1,65963,1782967258,62,4746,62,4746
L1,65964,1782967259,60,4602,60,4602
L1,65965,1782967260,60,4602,60,4602
L1,65966,1782967261,60,4602,60,4602
L1,65967,1782967262,60,4602,60,4602
L1,65968,1782967263,62,4746,62,4746
L1,65969,1782967264,60,4602,60,4602
L1,65970,1782967265,60,4602,60,4602
L1,65971,1782967266,60,4602,60,4602
L1,65972,1782967267,61,4674,61,4674
L1,65973,1782967268,61,4674,61,4674
L1,65974,1782967269,62,4746,62,4746
L1,65975,1782967270,61,4674,61,4674
L1,65976,1782967271,31,2373,31,2373
L1,65981,1782967276,30,2301,30,2301
L1,65982,1782967277,60,4602,60,4602
L1,65983,1782967278,60,4602,60,4602
L1,65984,1782967279,61,4674,61,4674
L1,65985,1782967280,61,4674,61,4674
L1,65986,1782967281,61,4674,61,4674
L1,65987,1782967282,61,4674,61,4674
L1,65988,1782967283,62,4746,62,4746
L1,65989,1782967284,61,4674,61,4674
L1,65990,1782967285,61,4674,61,4674
L1,65991,1782967286,7620,586416,7620,586416
L1,65992,1782967287,60,4602,60,4602
L1,65993,1782967288,62,4746,62,4746
L1,65994,1782967289,60,4602,60,4602
L1,65995,1782967290,60,4602,60,4602
L1,65996,1782967291,61,4674,61,4674
L1,65997,1782967292,60,4602,60,4602
L1,65998,1782967293,60,4602,60,4602
L1,65999,1782967294,60,4602,60,4602
L1,66000,1782967295,60,4602,60,4602
L1,66001,1782967296,60,4602,60,4602
L1,66002,1782967297,61,4674,61,4674
L1,66003,1782967298,60,4602,60,4602
L1,66004,1782967299,60,4602,60,4602
L1,66005,1782967300,60,4602,60,4602
L1,66006,1782967301,61,4674,61,4674
L1,66007,1782967302,60,4602,60,4602
L1,66008,1782967303,61,4674,61,4674
L1,66009,1782967304,61,4674,61,4674
L1,66010,1782967305,60,4602,60,4602
L1,66011,1782967306,61,4674,61,4674
L1,66012,1782967307,60,4602,60,4602
L1,66013,1782967308,61,4674,61,4674
L1,66014,1782967309,61,4674,61,4674
L1,66015,1782967310,60,4602,60,4602
L1,66016,1782967311,61,4674,61,4674
L1,66017,1782967312,60,4602,60,4602
L1,66018,1782967313,60,4602,60,4602
L1,66019,1782967314,61,4674,61,4674
L1,66020,1782967315,60,4602,60,4602
L1,66026,1782967321,61,4674,61,4674
L1,66027,1782967322,60,4602,60,4602
L1,66028,1782967323,61,4674,61,4674
L1,66029,1782967324,60,4602,60,4602
L1,66030,1782967325,60,4602,60,4602
L1,66031,1782967326,60,4602,60,4602
L1,66032,1782967327,61,4674,61,4674
L1,66033,1782967328,61,4674,61,4674
L1,66034,1782967329,60,4602,60,4602
L1,66035,1782967330,61,4674,61,4674
L1,66036,1782967331,7621,586488,7621,586488
L1,66037,1782967332,60,4602,60,4602
L1,66038,1782967333,60,4602,60,4602
L1,66039,1782967334,60,4602,60,4602
L1,66040,1782967335,60,4602,60,4602
L1,66041,1782967336,60,4602,60,4602
L1,66042,1782967337,60,4602,60,4602
L1,66043,1782967338,60,4602,60,4602
L1,66044,1782967339,61,4674,61,4674
L1,66045,1782967340,60,4602,60,4602
L1,66046,1782967341,60,4602,60,4602
L1,66047,1782967342,60,4602,60,4602
L1,66048,1782967343,61,4674,61,4674
L1,66049,1782967344,60,4602,60,4602
L1,66050,1782967345,62,4746,62,4746
L1,66051,1782967346,60,4602,60,4602
L1,66052,1782967347,60,4602,60,4602
L1,66053,1782967348,62,4746,62,4746
L1,66054,1782967349,62,4746,62,4746
L1,66055,1782967350,62,4746,62,4746
L1,66056,1782967351,61,4674,61,4674
L1,66057,1782967352,61,4674,61,4674
L1,66058,1782967353,62,4746,62,4746
L1,66059,1782967354,61,4674,61,4674
L1,66060,1782967355,60,4602,60,4602
L1,66061,1782967356,60,4602,60,4602
L1,66062,1782967357,60,4602,60,4602
L1,66063,1782967358,61,4674,61,4674
L1,66064,1782967359,60,4602,60,4602
L1,66065,1782967360,30,2301,30,2301
L1,66070,1782967365,30,2301,30,2301
L1,66071,1782967366,60,4602,60,4602
L1,66072,1782967367,60,4602,60,4602
L1,66073,1782967368,60,4602,60,4602
L1,66074,1782967369,61,4674,61,4674
L1,66075,1782967370,60,4602,60,4602
L1,66076,1782967371,60,4602,60,4602
L1,66077,1782967372,60,4602,60,4602
L1,66078,1782967373,60,4602,60,4602
L1,66079,1782967374,60,4602,60,4602
L1,66080,1782967375,7621,586488,7621,586488
L1,66081,1782967376,61,4674,61,4674
L1,66082,1782967377,61,4674,61,4674
L1,66083,1782967378,60,4602,60,4602
L1,66084,1782967379,60,4602,60,4602
L1,66085,1782967380,60,4602,60,4602
L1,66086,1782967381,60,4602,60,4602
L1,66087,1782967382,61,4674,61,4674
L1,66088,1782967383,61,4674,61,4674
L1,66089,1782967384,60,4602,60,4602
L1,66090,1782967385,61,4674,61,4674
L1,66091,1782967386,60,4602,60,4602
L1,66092,1782967387,60,4602,60,4602
L1,66093,1782967388,60,4602,60,4602
L1,66094,1782967389,60,4602,60,4602
L1,66095,1782967390,60,4602,60,4602
L1,66096,1782967391,62,4746,62,4746
L1,66097,1782967392,60,4602,60,4602
L1,66098,1782967393,61,4674,61,4674
L1,66099,1782967394,60,4602,60,4602
L1,66100,1782967395,60,4602,60,4602
L1,66101,1782967396,61,4674,61,4674
L1,66102,1782967397,62,4746,62,4746
L1,66103,1782967398,61,4674,61,4674
L1,66104,1782967399,60,4602,60,4602
L1,66105,1782967400,61,4674,61,4674
L1,66106,1782967401,60,4602,60,4602
L1,66107,1782967402,61,4674,61,4674
L1,66108,1782967403,60,4602,60,4602
L1,66109,1782967404,60,4602,60,4602
L1,66114,1782967409,30,2301,30,2301
L1,66115,1782967410,61,4674,61,4674
L1,66116,1782967411,60,4602,60,4602
L1,66117,1782967412,60,4602,60,4602
L1,66118,1782967413,60,4602,60,4602
L1,66119,1782967414,61,4674,61,4674
L1,66120,1782967415,60,4602,60,4602
L1,66121,1782967416,61,4674,61,4674
L1,66122,1782967417,61,4674,61,4674
L1,66123,1782967418,60,4602,60,4602
L1,66124,1782967419,5340,411033,5340,411033
L1,66125,1782967420,1621,124761,1621,124761
L1,66126,1782967421,780,59898,780,59898
L1,66127,1782967422,61,4674,61,4674
L1,66128,1782967423,60,4602,60,4602
L1,66129,1782967424,60,4602,60,4602
L1,66130,1782967425,62,4746,62,4746
L1,66131,1782967426,60,4602,60,4602
L1,66132,1782967427,60,4602,60,4602
L1,66133,1782967428,60,4602,60,4602
L1,66134,1782967429,62,4746,62,4746
L1,66135,1782967430,61,4674,61,4674
L1,66136,1782967431,60,4602,60,4602
L1,66137,1782967432,60,4602,60,4602
L1,66138,1782967433,60,4602,60,4602
L1,66139,1782967434,61,4674,61,4674
L1,66140,1782967435,61,4674,61,4674
L1,66141,1782967436,60,4602,60,4602
L1,66142,1782967437,60,4602,60,4602
L1,66143,1782967438,60,4602,60,4602
L1,66144,1782967439,60,4602,60,4602
L1,66145,1782967440,60,4602,60,4602
L1,66146,1782967441,60,4602,60,4602
L1,66147,1782967442,61,4674,61,4674
L1,66148,1782967443,60,4602,60,4602
L1,66149,1782967444,60,4602,60,4602
L1,66150,1782967445,61,4674,61,4674
L1,66151,1782967446,60,4602,60,4602
L1,66152,1782967447,60,4602,60,4602
L1,66153,1782967448,61,4674,61,4674
L1,66866,1782968161,31,2373,31,2373
L1,66867,1782968162,60,4602,60,4602
L1,66868,1782968163,60,4602,60,4602
L1,66869,1782968164,60,4602,60,4602
L1,66870,1782968165,60,4602,60,4602
L1,66871,1782968166,60,4602,60,4602
L1,66872,1782968167,61,4674,61,4674
L1,66873,1782968168,60,4602,60,4602
L1,66874,1782968169,31,2373,31,2373
L1,66875,1782968170,60,4602,60,4602
L1,66876,1782968171,61,4674,61,4674
L1,66877,1782968172,93,7365,93,7365
L1,66878,1782968173,120,9714,120,9714
L1,66879,1782968174,126,10128,126,10128
L1,66880,1782968175,101,7923,101,7923
L1,66881,1782968176,121,9786,121,9786
L1,66882,1782968177,128,10272,128,10272
L1,66883,1782968178,99,7785,99,7785
L1,66884,1782968179,122,9870,122,9870
L1,66885,1782968180,128,10284,128,10284
L1,66886,1782968181,99,7785,99,7785
L1,66887,1782968182,120,9726,120,9726
L1,66888,1782968183,126,10140,126,10140
L1,66889,1782968184,100,7857,100,7857
L1,66890,1782968185,120,9726,120,9726
L1,66891,1782968186,128,10284,128,10284
L1,66892,1782968187,99,7785,99,7785
L1,66893,1782968188,121,9798,121,9798
L1,66894,1782968189,126,10140,126,10140
L1,66895,1782968190,99,7785,99,7785
L1,66896,1782968191,92,7317,92,7317
L1,66897,1782968192,60,4602,60,4602
L1,66898,1782968193,61,4674,61,4674
L1,66899,1782968194,60,4602,60,4602
L1,66900,1782968195,61,4674,61,4674
L1,66901,1782968196,60,4602,60,4602
L1,66902,1782968197,60,4602,60,4602
L1,66903,1782968198,61,4674,61,4674
L1,66904,1782968199,60,4602,60,4602
L1,66905,1782968200,60,4602,60,4602
L1,66906,1782968201,30,2301,30,2301
L1,66909,1782968204,30,2301,30,2301
L1,66910,1782968205,60,4602,60,4602
L1,66911,1782968206,60,4602,60,4602
L1,66912,1782968207,60,4602,60,4602
L1,66913,1782968208,60,4602,60,4602
L1,66914,1782968209,60,4602,60,4602
L1,66915,1782968210,60,4602,60,4602
L1,66916,1782968211,60,4602,60,4602
L1,66917,1782968212,61,4674,61,4674
L1,66918,1782968213,60,4602,60,4602
L1,66919,1782968214,87,6951,87,6951
L1,66920,1782968215,127,10200,127,10200
L1,66921,1782968216,99,7779,99,7779
L1,66922,1782968217,121,9786,121,9786
L1,66923,1782968218,126,10128,126,10128
L1,66924,1782968219,99,7779,99,7779
L1,66925,1782968220,120,9720,120,9720
L1,66926,1782968221,126,10140,126,10140
L1,66927,1782968222,101,7929,101,7929
L1,66928,1782968223,120,9726,120,9726
L1,66929,1782968224,127,10212,127,10212
L1,66930,1782968225,99,7785,99,7785
L1,66931,1782968226,120,9726,120,9726
L1,66932,1782968227,126,10140,126,10140
L1,66933,1782968228,99,7785,99,7785
L1,66934,1782968229,120,9726,120,9726
L1,66935,1782968230,126,10140,126,10140
L1,66936,1782968231,99,7785,99,7785
L1,66937,1782968232,120,9726,120,9726
L1,66938,1782968233,126,10140,126,10140
L1,66939,1782968234,65,4962,65,4962
L1,66940,1782968235,61,4674,61,4674
L1,66941,1782968236,60,4602,60,4602
L1,66942,1782968237,60,4602,60,4602
L1,66943,1782968238,60,4602,60,4602
L1,66944,1782968239,60,4602,60,4602
L1,66945,1782968240,60,4602,60,4602
L1,66946,1782968241,60,4602,60,4602
L1,66947,1782968242,61,4674,61,4674
L1,66948,1782968243,60,4602,60,4602
L1,66952,1782968247,60,4602,60,4602
L1,66953,1782968248,60,4602,60,4602
L1,66954,1782968249,60,4602,60,4602
L1,66955,1782968250,61,4674,61,4674
L1,66956,1782968251,62,4746,62,4746
L1,66957,1782968252,61,4674,61,4674
L1,66958,1782968253,61,4674,61,4674
L1,66959,1782968254,61,4674,61,4674
L1,66960,1782968255,61,4674,61,4674
L1,66961,1782968256,60,4602,60,4602
L1,66962,1782968257,121,9786,121,9786
L1,66963,1782968258,100,7851,100,7851
L1,66964,1782968259,120,9714,120,9714
L1,66965,1782968260,126,10128,126,10128
L1,66966,1782968261,99,7779,99,7779
L1,66967,1782968262,120,9714,120,9714
L1,66968,1782968263,127,10212,127,10212
L1,66969,1782968264,99,7785,99,7785
L1,66970,1782968265,120,9726,120,9726
L1,66971,1782968266,126,10140,126,10140
L1,66972,1782968267,100,7857,100,7857
L1,66973,1782968268,121,9798,121,9798
L1,66974,1782968269,126,10140,126,10140
L1,66975,1782968270,99,7785,99,7785
L1,66976,1782968271,120,9726,120,9726
L1,66977,1782968272,126,10140,126,10140
L1,66978,1782968273,93,7371,93,7371
L1,66979,1782968274,126,10140,126,10140
L1,66980,1782968275,126,10140,126,10140
L1,66981,1782968276,98,7731,98,7731
L1,66982,1782968277,60,4602,60,4602
L1,66983,1782968278,60,4602,60,4602
L1,66984,1782968279,60,4602,60,4602
L1,66985,1782968280,61,4674,61,4674
L1,66986,1782968281,60,4602,60,4602
L1,66987,1782968282,60,4602,60,4602
L1,66988,1782968283,60,4602,60,4602
L1,66989,1782968284,61,4674,61,4674
L1,66990,1782968285,60,4602,60,4602
L1,66991,1782968286,30,2301,30,2301
L1,66994,1782968289,30,2301,30,2301
L1,66995,1782968290,60,4602,60,4602
L1,66996,1782968291,60,4602,60,4602
L1,66997,1782968292,60,4602,60,4602
L1,66998,1782968293,61,4674,61,4674
L1,66999,1782968294,61,4674,61,4674
L1,67000,1782968295,60,4602,60,4602
L1,67001,1782968296,62,4746,62,4746
L1,67002,1782968297,60,4602,60,4602
L1,67003,1782968298,60,4602,60,4602
L1,67004,1782968299,88,7023,88,7023
L1,67005,1782968300,100,7851,100,7851
L1,67006,1782968301,120,9714,120,9714
L1,67007,1782968302,126,10128,126,10128
L1,67008,1782968303,99,7779,99,7779
L1,67009,1782968304,120,9714,120,9714
L1,67010,1782968305,128,10278,128,10278
L1,67011,1782968306,99,7785,99,7785
L1,67012,1782968307,121,9798,121,9798
L1,67013,1782968308,128,10284,128,10284
L1,67014,1782968309,99,7785,99,7785
L1,67015,1782968310,120,9726,120,9726
L1,67016,1782968311,127,10212,127,10212
L1,67017,1782968312,101,7929,101,7929
L1,67018,1782968313,121,9798,121,9798
L1,67019,1782968314,126,10140,126,10140
L1,67020,1782968315,100,7857,100,7857
L1,67021,1782968316,122,9870,122,9870
L1,67022,1782968317,127,10212,127,10212
L1,67023,1782968318,69,5484,69,5484
L1,67024,1782968319,92,7317,92,7317
L1,67025,1782968320,61,4674,61,4674
L1,67026,1782968321,61,4674,61,4674
L1,67027,1782968322,61,4674,61,4674
L1,67028,1782968323,60,4602,60,4602
L1,67029,1782968324,60,4602,60,4602
L1,67030,1782968325,61,4674,61,4674
L1,67031,1782968326,62,4746,62,4746
L1,67032,1782968327,61,4674,61,4674
L1,67033,1782968328,62,4746,62,4746
L1,67034,1782968329,31,2373,31,2373
L1,67037,1782968332,60,4602,60,4602
L1,67038,1782968333,60,4602,60,4602
L1,67039,1782968334,60,4602,60,4602
L1,67040,1782968335,62,4746,62,4746
L1,67041,1782968336,61,4674,61,4674
L1,67042,1782968337,61,4674,61,4674
L1,67043,1782968338,60,4602,60,4602
L1,67044,1782968339,61,4674,61,4674
L1,67045,1782968340,60,4602,60,4602
L1,67046,1782968341,60,4602,60,4602
L1,67047,1782968342,118,9570,118,9570
L1,67048,1782968343,98,7725,98,7725
L1,67049,1782968344,127,10200,127,10200
L1,67050,1782968345,123,9912,123,9912
L1,67051,1782968346,96,7581,96,7581
L1,67052,1782968347,126,10128,126,10128
L1,67053,1782968348,123,9924,123,9924
L1,67054,1782968349,98,7731,98,7731
L1,67055,1782968350,96,7839,96,7839
L1,67056,1782968351,123,9924,123,9924
L1,67057,1782968352,97,7659,97,7659
L1,67058,1782968353,126,10140,126,10140
L1,67059,1782968354,123,9924,123,9924
L1,67060,1782968355,96,7587,96,7587
L1,67061,1782968356,127,10212,127,10212
L1,67062,1782968357,123,9924,123,9924
L1,67063,1782968358,96,7587,96,7587
L1,67064,1782968359,127,10212,127,10212
L1,67065,1782968360,123,9924,123,9924
L1,67066,1782968361,96,7587,96,7587
L1,67067,1782968362,65,4962,65,4962
L1,67068,1782968363,61,4674,61,4674
L1,67069,1782968364,61,4674,61,4674
L1,67070,1782968365,60,4602,60,4602
L1,67071,1782968366,61,4674,61,4674
L1,67072,1782968367,60,4602,60,4602
L1,67073,1782968368,60,4602,60,4602
L1,67074,1782968369,60,4602,60,4602
L1,67075,1782968370,60,4602,60,4602
L1,67076,1782968371,60,4602,60,4602
L1,67797,1782969092,31,2373,31,2373
L1,67798,1782969093,61,4674,61,4674
L1,67799,1782969094,61,4674,61,4674
L1,67800,1782969095,60,4602,60,4602
L1,67801,1782969096,60,4602,60,4602
L1,67802,1782969097,60,4602,60,4602
L1,67803,1782969098,61,4674,61,4674
L1,67804,1782969099,61,4674,61,4674
L1,67805,1782969100,60,4602,60,4602
L1,67806,1782969101,60,4602,60,4602
L1,67807,1782969102,60,4602,60,4602
L1,67808,1782969103,11831,902682,11831,902682
L1,67809,1782969104,12405,946449,12405,946449
L1,67810,1782969105,5958,454542,5958,454542
L1,67811,1782969106,60,4602,60,4602
L1,67812,1782969107,60,4602,60,4602
L1,67813,1782969108,60,4602,60,4602
L1,67814,1782969109,60,4602,60,4602
L1,67815,1782969110,60,4602,60,4602
L1,67816,1782969111,60,4602,60,4602
L1,67817,1782969112,61,4674,61,4674
L1,67818,1782969113,60,4602,60,4602
L1,67819,1782969114,61,4674,61,4674
L1,67820,1782969115,60,4602,60,4602
L1,67821,1782969116,61,4674,61,4674
L1,67822,1782969117,61,4674,61,4674
L1,67823,1782969118,61,4674,61,4674
L1,67824,1782969119,60,4602,60,4602
L1,67825,1782969120,61,4674,61,4674
L1,67826,1782969121,60,4602,60,4602
L1,67827,1782969122,60,4602,60,4602
L1,67828,1782969123,60,4602,60,4602
L1,67829,1782969124,60,4602,60,4602
L1,67830,1782969125,61,4674,61,4674
L1,67831,1782969126,62,4746,62,4746
L1,67832,1782969127,61,4674,61,4674
L1,67833,1782969128,61,4674,61,4674
L1,67834,1782969129,60,4602,60,4602
L1,67835,1782969130,61,4674,61,4674
L1,67836,1782969131,60,4602,60,4602
L1,67847,1782969142,30,2301,30,2301
L1,67848,1782969143,60,4602,60,4602
L1,67849,1782969144,60,4602,60,4602
L1,67850,1782969145,60,4602,60,4602
L1,67851,1782969146,61,4674,61,4674
L1,67852,1782969147,60,4602,60,4602
L1,67853,1782969148,61,4674,61,4674
L1,67854,1782969149,62,4746,62,4746
L1,67855,1782969150,61,4674,61,4674
L1,67856,1782969151,62,4746,62,4746
L1,67857,1782969152,964,73560,964,73560
L1,67858,1782969153,12462,950823,12462,950823
L1,67859,1782969154,12882,982869,12882,982869
L1,67860,1782969155,3965,302532,3965,302532
L1,67861,1782969156,60,4602,60,4602
L1,67862,1782969157,60,4602,60,4602
L1,67863,1782969158,60,4602,60,4602
L1,67864,1782969159,60,4602,60,4602
L1,67865,1782969160,60,4602,60,4602
L1,67866,1782969161,60,4602,60,4602
L1,67867,1782969162,60,4602,60,4602
L1,67868,1782969163,61,4674,61,4674
L1,67869,1782969164,61,4674,61,4674
L1,67870,1782969165,60,4602,60,4602
L1,67871,1782969166,61,4674,61,4674
L1,67872,1782969167,60,4602,60,4602
L1,67873,1782969168,61,4674,61,4674
L1,67874,1782969169,61,4674,61,4674
L1,67875,1782969170,61,4674,61,4674
L1,67876,1782969171,61,4674,61,4674
L1,67877,1782969172,60,4602,60,4602
L1,67878,1782969173,60,4602,60,4602
L1,67879,1782969174,60,4602,60,4602
L1,67880,1782969175,61,4674,61,4674
L1,67881,1782969176,60,4602,60,4602
L1,67882,1782969177,60,4602,60,4602
L1,67883,1782969178,60,4602,60,4602
L1,67884,1782969179,60,4602,60,4602
L1,67885,1782969180,60,4602,60,4602
L1,67886,1782969181,31,2373,31,2373
L1,67897,1782969192,30,2301,30,2301
L1,67898,1782969193,60,4602,60,4602
L1,67899,1782969194,60,4602,60,4602
L1,67900,1782969195,61,4674,61,4674
L1,67901,1782969196,60,4602,60,4602
L1,67902,1782969197,60,4602,60,4602
L1,67903,1782969198,61,4674,61,4674
L1,67904,1782969199,60,4602,60,4602
L1,67905,1782969200,60,4602,60,4602
