port,packet_count,byte_count,packet_fraction,byte_fraction
3686,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3688,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3691,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3695,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3696,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3697,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3708,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3717,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3725,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3726,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3733,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3738,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3742,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3743,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3744,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3745,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3746,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3748,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3749,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3760,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3762,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3769,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3775,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3779,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3780,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3781,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3789,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3791,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3794,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3798,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3808,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3811,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3812,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3819,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3822,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3831,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3834,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3835,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3846,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3847,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3848,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3858,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3862,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3863,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3867,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3875,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3884,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3900,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3902,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3908,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3913,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3916,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3921,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3922,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3938,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3939,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3944,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3955,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3956,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3962,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3965,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3966,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3972,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3978,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3987,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3988,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3991,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3993,2024,116868,3.017073286805989e-06,8.036784505996563e-07
3997,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4009,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4014,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4019,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4020,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4027,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4030,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4034,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4035,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4039,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4046,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4049,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4053,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4059,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4062,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4085,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4086,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4088,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4092,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4093,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4094,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4101,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4123,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4132,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4137,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4138,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4146,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4168,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4174,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4177,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4178,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4188,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4190,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4199,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4203,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4215,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4223,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4233,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4246,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4250,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4261,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4264,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4266,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4267,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4271,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4275,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4280,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4282,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4286,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4292,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4293,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4294,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4312,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4315,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4316,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4317,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4318,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4319,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4324,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4328,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4342,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4349,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4359,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4364,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4383,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4390,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4395,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4402,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4404,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4408,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4416,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4418,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4420,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4423,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4435,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4442,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4450,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4458,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4469,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4470,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4471,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4473,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4474,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4476,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4482,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4483,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4485,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4486,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4493,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4495,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4498,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4499,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4501,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4508,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4509,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4518,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4531,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4536,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4542,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4552,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4559,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4562,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4564,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4568,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4571,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4579,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4583,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4585,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4599,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4601,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4609,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4611,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4617,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4618,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4620,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4622,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4627,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4637,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4644,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4647,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4652,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4664,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4668,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4674,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4680,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4683,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4684,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4686,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4692,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4694,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4697,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4699,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4701,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4702,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4705,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4709,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4714,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4715,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4716,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4717,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4719,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4720,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4721,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4725,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4729,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4732,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4734,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4739,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4742,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4745,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4747,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4750,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4753,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4757,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4760,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4761,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4762,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4764,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4770,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4772,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4775,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4776,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4785,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4795,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4800,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4816,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4844,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4851,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4855,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4857,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4877,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4919,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4921,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4925,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4930,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4932,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4933,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4968,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4969,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4971,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4972,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4983,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4986,2024,116868,3.017073286805989e-06,8.036784505996563e-07
4990,2024,116868,3.017073286805989e-06,8.036784505996563e-07
5011,2024,116868,3.017073286805989e-06,8.036784505996563e-07
5018,2024,116868,3.017073286805989e-06,8.036784505996563e-07
5021,2024,116868,3.017073286805989e-06,8.036784505996563e-07
5022,2024,116868,3.017073286805989e-06,8.036784505996563e-07
5029,2024,116868,3.017073286805989e-06,8.036784505996563e-07
5039,2024,116868,3.017073286805989e-06,8.036784505996563e-07
5044,2024,116868,3.017073286805989e-06,8.036784505996563e-07
5056,2024,116868,3.017073286805989e-06,8.036784505996563e-07
5057,2024,116868,3.017073286805989e-06,8.036784505996563e-07
5067,2024,116868,3.017073286805989e-06,8.036784505996563e-07
5070,2024,116868,3.017073286805989e-06,8.036784505996563e-07
5084,2024,116868,3.017073286805989e-06,8.036784505996563e-07
5088,2024,116868,3.017073286805989e-06,8.036784505996563e-07
5091,2024,116868,3.017073286805989e-06,8.036784505996563e-07
5094,2024,116868,3.017073286805989e-06,8.036784505996563e-07
5119,2024,116868,3.017073286805989e-06,8.036784505996563e-07
5121,2024,116868,3.017073286805989e-06,8.036784505996563e-07
5122,2024,116868,3.017073286805989e-06,8.036784505996563e-07
5144,2024,116868,3.017073286805989e-06,8.036784505996563e-07
5147,2024,116868,3.017073286805989e-06,8.036784505996563e-07
5148,2024,116868,3.017073286805989e-06,8.036784505996563e-07
5150,2024,116868,3.017073286805989e-06,8.036784505996563e-07
5152,2024,116868,3.017073286805989e-06,8.036784505996563e-07
5158,2024,116868,3.017073286805989e-06,8.036784505996563e-07
5160,2024,116868,3.017073286805989e-06,8.036784505996563e-07
